"delivery_id";"letter_id";"warehouse_id";"delivery_status";"send_date";"delivery_date"
"1642";"1642";"71";"доставляется";"2024-12-25";NULL
"1643";"1643";"135";"сборка";NULL;NULL
"1644";"1644";"81";"доставлен";"2024-12-27";"2024-12-31"
"1645";"1645";"72";"доставлен";"2024-12-29";"2024-12-31"
"1646";"1646";"85";"доставлен";"2024-12-21";"2024-12-28"
"1647";"1647";"15";"сборка";NULL;NULL
"1648";"1648";"44";"сборка";NULL;NULL
"1649";"1649";"27";"сборка";NULL;NULL
"1650";"1650";"72";"доставляется";"2024-12-27";NULL
"1651";"1651";"105";"сборка";NULL;NULL
"1652";"1652";"150";"доставляется";"2024-12-07";NULL
"1653";"1653";"106";"сборка";NULL;NULL
"1654";"1654";"54";"доставляется";"2024-12-07";NULL
"1655";"1655";"53";"доставляется";"2024-12-20";NULL
"1656";"1656";"67";"доставлен";"2024-12-19";"2024-12-26"
"1657";"1657";"25";"доставляется";"2024-12-03";NULL
"1658";"1658";"24";"сборка";NULL;NULL
"1659";"1659";"103";"доставлен";"2024-12-13";"2024-12-15"
"1660";"1660";"142";"доставлен";"2024-12-23";"2024-12-26"
"1661";"1661";"123";"сборка";NULL;NULL
"1662";"1662";"136";"отменен";NULL;NULL
"1663";"1663";"27";"доставляется";"2024-12-11";NULL
"1664";"1664";"55";"сборка";NULL;NULL
"1665";"1665";"9";"отменен";NULL;NULL
"1666";"1666";"127";"доставлен";"2024-12-28";"2024-12-31"
"1667";"1667";"67";"доставляется";"2024-12-24";NULL
"1668";"1668";"145";"сборка";NULL;NULL
"1669";"1669";"83";"доставляется";"2024-12-13";NULL
"1670";"1670";"72";"доставляется";"2024-12-19";NULL
"1671";"1671";"108";"сборка";NULL;NULL
"1672";"1672";"26";"доставляется";"2024-12-12";NULL
"1673";"1673";"55";"сборка";NULL;NULL
"1674";"1674";"121";"доставлен";"2024-12-13";"2024-12-19"
"1675";"1675";"21";"сборка";NULL;NULL
"1676";"1676";"103";"сборка";NULL;NULL
"1677";"1677";"48";"доставлен";"2024-12-12";"2024-12-13"
"1678";"1678";"117";"доставлен";"2024-12-03";"2024-12-05"
"1679";"1679";"25";"сборка";NULL;NULL
"1680";"1680";"135";"доставляется";"2024-12-15";NULL
"1681";"1681";"89";"доставлен";"2024-12-19";"2024-12-24"
"1682";"1682";"19";"сборка";NULL;NULL
"1683";"1683";"22";"доставлен";"2024-12-06";"2024-12-13"
"1684";"1684";"142";"сборка";NULL;NULL
"1685";"1685";"75";"сборка";NULL;NULL
"1686";"1686";"53";"доставляется";"2024-12-01";NULL
"1687";"1687";"140";"доставляется";"2024-12-22";NULL
"1688";"1688";"147";"доставлен";"2024-12-21";"2024-12-22"
"1689";"1689";"119";"доставлен";"2024-12-09";"2024-12-10"
"1690";"1690";"126";"доставлен";"2024-12-13";"2024-12-15"
"1691";"1691";"29";"отменен";NULL;NULL
"1692";"1692";"102";"доставляется";"2024-12-31";NULL
"1693";"1693";"107";"доставлен";"2024-12-29";"2024-12-31"
"1694";"1694";"128";"доставлен";"2024-12-23";"2024-12-27"
"1695";"1695";"87";"сборка";NULL;NULL
"1696";"1696";"61";"доставлен";"2024-12-19";"2024-12-20"
"1697";"1697";"105";"доставлен";"2024-12-01";"2024-12-04"
"1698";"1698";"74";"доставляется";"2024-12-11";NULL
"1699";"1699";"75";"доставляется";"2024-12-01";NULL
"1700";"1700";"37";"доставляется";"2024-12-30";NULL
"1701";"1701";"62";"сборка";NULL;NULL
"1702";"1702";"120";"доставлен";"2024-12-12";"2024-12-16"
"1703";"1703";"77";"доставляется";"2024-12-23";NULL
"1704";"1704";"61";"доставляется";"2024-12-30";NULL
"1705";"1705";"143";"доставлен";"2024-12-22";"2024-12-28"
"1706";"1706";"32";"сборка";NULL;NULL
"1707";"1707";"51";"сборка";NULL;NULL
"1708";"1708";"89";"доставляется";"2024-12-11";NULL
"1709";"1709";"139";"сборка";NULL;NULL
"1710";"1710";"45";"сборка";NULL;NULL
"1711";"1711";"22";"сборка";NULL;NULL
"1712";"1712";"44";"сборка";NULL;NULL
"1713";"1713";"38";"доставляется";"2024-12-25";NULL
"1714";"1714";"78";"сборка";NULL;NULL
"1715";"1715";"149";"сборка";NULL;NULL
"1716";"1716";"30";"доставлен";"2024-12-05";"2024-12-12"
"1717";"1717";"50";"доставлен";"2024-12-16";"2024-12-21"
"1718";"1718";"145";"сборка";NULL;NULL
"1719";"1719";"95";"доставлен";"2024-12-15";"2024-12-17"
"1720";"1720";"92";"сборка";NULL;NULL
"1721";"1721";"140";"доставляется";"2024-12-07";NULL
"1722";"1722";"70";"доставляется";"2024-12-21";NULL
"1723";"1723";"105";"доставляется";"2024-12-19";NULL
"1724";"1724";"52";"сборка";NULL;NULL
"1725";"1725";"32";"доставлен";"2024-12-21";"2024-12-23"
"1726";"1726";"90";"сборка";NULL;NULL
"1727";"1727";"1";"доставляется";"2024-12-12";NULL
"1728";"1728";"50";"доставляется";"2024-12-29";NULL
"1729";"1729";"33";"доставлен";"2024-12-22";"2024-12-27"
"1730";"1730";"15";"доставляется";"2024-12-03";NULL
"1731";"1731";"57";"сборка";NULL;NULL
"1732";"1732";"95";"доставлен";"2024-12-27";"2024-12-31"
"1733";"1733";"9";"сборка";NULL;NULL
"1734";"1734";"30";"доставлен";"2024-12-02";"2024-12-10"
"1735";"1735";"114";"доставляется";"2024-12-31";NULL
"1736";"1736";"12";"сборка";NULL;NULL
"1737";"1737";"76";"сборка";NULL;NULL
"1738";"1738";"98";"доставлен";"2024-12-12";"2024-12-19"
"1739";"1739";"76";"доставляется";"2024-12-07";NULL
"1740";"1740";"29";"сборка";NULL;NULL
"1741";"1741";"7";"доставлен";"2024-12-17";"2024-12-24"
"1742";"1742";"118";"доставляется";"2024-12-28";NULL
"1743";"1743";"108";"доставляется";"2024-12-27";NULL
"1744";"1744";"99";"доставляется";"2024-12-03";NULL
"1745";"1745";"77";"доставляется";"2024-12-08";NULL
"1746";"1746";"21";"сборка";NULL;NULL
"1747";"1747";"72";"сборка";NULL;NULL
"1748";"1748";"132";"сборка";NULL;NULL
"1749";"1749";"97";"доставляется";"2024-12-06";NULL
"1750";"1750";"124";"доставляется";"2024-12-17";NULL
"1751";"1751";"11";"сборка";NULL;NULL
"1752";"1752";"44";"доставлен";"2024-12-05";"2024-12-12"
"1753";"1753";"107";"сборка";NULL;NULL
"1754";"1754";"83";"сборка";NULL;NULL
"1755";"1755";"142";"доставляется";"2024-12-28";NULL
"1756";"1756";"39";"доставляется";"2024-12-14";NULL
"1757";"1757";"40";"сборка";NULL;NULL
"1758";"1758";"36";"доставлен";"2024-12-30";"2024-12-31"
"1759";"1759";"49";"доставляется";"2024-12-11";NULL
"1760";"1760";"140";"доставлен";"2024-12-19";"2024-12-23"
"1761";"1761";"99";"доставляется";"2024-12-12";NULL
"1762";"1762";"19";"доставляется";"2024-12-05";NULL
"1763";"1763";"87";"доставлен";"2024-12-10";"2024-12-15"
"1764";"1764";"85";"доставляется";"2024-12-13";NULL
"1765";"1765";"71";"сборка";NULL;NULL
"1766";"1766";"146";"доставлен";"2024-12-27";"2024-12-31"
"1767";"1767";"2";"доставляется";"2024-12-14";NULL
"1768";"1768";"46";"доставляется";"2024-12-04";NULL
"1769";"1769";"10";"доставляется";"2024-12-03";NULL
"1770";"1770";"90";"доставлен";"2024-12-20";"2024-12-24"
"1771";"1771";"29";"доставляется";"2024-12-01";NULL
"1772";"1772";"66";"сборка";NULL;NULL
"1773";"1773";"74";"сборка";NULL;NULL
"1774";"1774";"149";"доставляется";"2024-12-14";NULL
"1775";"1775";"21";"доставлен";"2024-12-14";"2024-12-22"
"1776";"1776";"58";"доставляется";"2024-12-12";NULL
"1777";"1777";"127";"доставляется";"2024-12-17";NULL
"1778";"1778";"58";"доставляется";"2024-12-26";NULL
"1779";"1779";"148";"сборка";NULL;NULL
"1780";"1780";"86";"сборка";NULL;NULL
"1781";"1781";"24";"доставлен";"2024-12-25";"2024-12-30"
"1782";"1782";"39";"сборка";NULL;NULL
"1783";"1783";"133";"доставляется";"2024-12-21";NULL
"1784";"1784";"36";"доставлен";"2024-12-21";"2024-12-28"
"1785";"1785";"116";"доставляется";"2024-12-31";NULL
"1786";"1786";"16";"сборка";NULL;NULL
"1787";"1787";"34";"доставляется";"2024-12-21";NULL
"1788";"1788";"58";"сборка";NULL;NULL
"1789";"1789";"59";"доставляется";"2024-12-02";NULL
"1790";"1790";"120";"доставлен";"2024-12-31";"2024-12-31"
"1791";"1791";"44";"сборка";NULL;NULL
"1792";"1792";"37";"доставляется";"2024-12-13";NULL
"1793";"1793";"30";"сборка";NULL;NULL
"1794";"1794";"17";"доставлен";"2024-12-29";"2024-12-30"
"1795";"1795";"9";"доставлен";"2024-12-13";"2024-12-14"
"1796";"1796";"74";"доставляется";"2024-12-27";NULL
"1797";"1797";"141";"сборка";NULL;NULL
"1798";"1798";"43";"сборка";NULL;NULL
"1799";"1799";"88";"сборка";NULL;NULL
"1800";"1800";"24";"сборка";NULL;NULL
"1801";"1801";"150";"доставлен";"2024-12-17";"2024-12-19"
"1802";"1802";"127";"доставляется";"2024-12-23";NULL
"1803";"1803";"36";"сборка";NULL;NULL
"1804";"1804";"57";"доставляется";"2024-12-26";NULL
"1805";"1805";"95";"доставляется";"2024-12-13";NULL
"1806";"1806";"101";"доставлен";"2024-12-01";"2024-12-08"
"1807";"1807";"105";"доставлен";"2024-12-27";"2024-12-31"
"1808";"1808";"8";"доставлен";"2024-12-30";"2024-12-31"
"1809";"1809";"145";"доставлен";"2024-12-14";"2024-12-20"
"1810";"1810";"15";"сборка";NULL;NULL
"1811";"1811";"55";"доставлен";"2024-12-23";"2024-12-28"
"1812";"1812";"23";"доставлен";"2024-12-18";"2024-12-24"
"1813";"1813";"78";"сборка";NULL;NULL
"1814";"1814";"37";"доставлен";"2024-12-18";"2024-12-21"
"1815";"1815";"108";"сборка";NULL;NULL
"1816";"1816";"114";"сборка";NULL;NULL
"1817";"1817";"14";"сборка";NULL;NULL
"1818";"1818";"118";"доставлен";"2024-12-12";"2024-12-19"
"1819";"1819";"54";"доставляется";"2024-12-15";NULL
"1820";"1820";"60";"доставлен";"2024-12-10";"2024-12-12"
"1821";"1821";"99";"сборка";NULL;NULL
"1822";"1822";"125";"доставляется";"2024-12-20";NULL
"1823";"1823";"77";"сборка";NULL;NULL
"1824";"1824";"61";"сборка";NULL;NULL
"1825";"1825";"20";"сборка";NULL;NULL
"1826";"1826";"38";"доставляется";"2024-12-07";NULL
"1827";"1827";"103";"доставлен";"2024-12-13";"2024-12-15"
"1828";"1828";"112";"доставляется";"2024-12-27";NULL
"1829";"1829";"35";"сборка";NULL;NULL
"1830";"1830";"68";"сборка";NULL;NULL
"1831";"1831";"32";"доставляется";"2024-12-27";NULL
"1832";"1832";"129";"сборка";NULL;NULL
"1833";"1833";"83";"доставляется";"2024-12-11";NULL
"1834";"1834";"95";"доставлен";"2024-12-21";"2024-12-24"
"1835";"1835";"93";"сборка";NULL;NULL
"1836";"1836";"11";"сборка";NULL;NULL
"1837";"1837";"85";"доставляется";"2024-12-01";NULL
"1838";"1838";"110";"сборка";NULL;NULL
"1839";"1839";"1";"сборка";NULL;NULL
"1840";"1840";"2";"сборка";NULL;NULL
"1841";"1841";"116";"сборка";NULL;NULL
"1842";"1842";"52";"сборка";NULL;NULL
"1843";"1843";"121";"сборка";NULL;NULL
"1844";"1844";"74";"сборка";NULL;NULL
"1845";"1845";"129";"доставляется";"2024-12-27";NULL
"1846";"1846";"51";"сборка";NULL;NULL
"1847";"1847";"4";"доставлен";"2024-12-02";"2024-12-08"
"1848";"1848";"29";"доставлен";"2024-12-01";"2024-12-03"
"1849";"1849";"19";"доставлен";"2024-12-08";"2024-12-10"
"1850";"1850";"90";"доставлен";"2024-12-24";"2024-12-27"
"1851";"1851";"50";"сборка";NULL;NULL
"1852";"1852";"131";"доставляется";"2024-12-15";NULL
"1853";"1853";"104";"сборка";NULL;NULL
"1854";"1854";"18";"доставлен";"2024-12-07";"2024-12-08"
"1855";"1855";"37";"сборка";NULL;NULL
"1856";"1856";"107";"сборка";NULL;NULL
"1857";"1857";"118";"доставлен";"2024-12-30";"2024-12-31"
"1858";"1858";"141";"доставляется";"2024-12-09";NULL
"1859";"1859";"140";"доставляется";"2024-12-15";NULL
"1860";"1860";"31";"доставлен";"2024-12-06";"2024-12-09"
"1861";"1861";"111";"сборка";NULL;NULL
"1862";"1862";"1";"доставляется";"2024-12-16";NULL
"1863";"1863";"100";"доставляется";"2024-12-09";NULL
"1864";"1864";"110";"сборка";NULL;NULL
"1865";"1865";"92";"сборка";NULL;NULL
"1866";"1866";"45";"доставляется";"2024-12-28";NULL
"1867";"1867";"41";"доставлен";"2024-12-20";"2024-12-21"
"1868";"1868";"7";"доставлен";"2024-12-20";"2024-12-24"
"1869";"1869";"145";"доставляется";"2024-12-03";NULL
"1870";"1870";"73";"доставлен";"2024-12-17";"2024-12-24"
"1871";"1871";"14";"сборка";NULL;NULL
"1872";"1872";"59";"доставляется";"2024-12-31";NULL
"1873";"1873";"88";"сборка";NULL;NULL
"1874";"1874";"120";"доставлен";"2024-12-23";"2024-12-29"
"1875";"1875";"142";"доставляется";"2024-12-17";NULL
"1876";"1876";"81";"доставляется";"2024-12-07";NULL
"1877";"1877";"75";"доставляется";"2024-12-26";NULL
"1878";"1878";"110";"сборка";NULL;NULL
"1879";"1879";"4";"сборка";NULL;NULL
"1880";"1880";"53";"сборка";NULL;NULL
"1881";"1881";"26";"сборка";NULL;NULL
"1882";"1882";"95";"доставлен";"2024-12-07";"2024-12-11"
"1883";"1883";"23";"доставлен";"2024-12-05";"2024-12-09"
"1884";"1884";"48";"сборка";NULL;NULL
"1885";"1885";"103";"доставляется";"2024-12-05";NULL
"1886";"1886";"81";"доставлен";"2024-12-26";"2024-12-28"
"1887";"1887";"20";"сборка";NULL;NULL
"1888";"1888";"4";"доставлен";"2024-12-10";"2024-12-17"
"1889";"1889";"88";"доставлен";"2024-12-01";"2024-12-03"
"1890";"1890";"69";"доставляется";"2024-12-08";NULL
"1891";"1891";"54";"сборка";NULL;NULL
"1892";"1892";"15";"доставляется";"2024-12-07";NULL
"1893";"1893";"40";"доставлен";"2024-12-16";"2024-12-17"
"1894";"1894";"33";"доставляется";"2024-12-15";NULL
"1895";"1895";"106";"доставляется";"2024-12-12";NULL
"1896";"1896";"92";"доставлен";"2024-12-17";"2024-12-23"
"1897";"1897";"7";"доставляется";"2024-12-13";NULL
"1898";"1898";"90";"доставлен";"2024-12-29";"2024-12-31"
"1899";"1899";"23";"сборка";NULL;NULL
"1900";"1900";"135";"доставлен";"2024-12-29";"2024-12-31"
"1901";"1901";"125";"сборка";NULL;NULL
"1902";"1902";"2";"доставлен";"2024-12-19";"2024-12-22"
"1903";"1903";"43";"доставляется";"2024-12-18";NULL
"1904";"1904";"59";"доставляется";"2024-12-29";NULL
"1905";"1905";"76";"сборка";NULL;NULL
"1906";"1906";"19";"сборка";NULL;NULL
"1907";"1907";"93";"сборка";NULL;NULL
"1908";"1908";"26";"сборка";NULL;NULL
"1909";"1909";"9";"сборка";NULL;NULL
"1910";"1910";"116";"сборка";NULL;NULL
"1911";"1911";"140";"доставляется";"2024-12-09";NULL
"1912";"1912";"26";"сборка";NULL;NULL
"1913";"1913";"117";"доставляется";"2024-12-07";NULL
"1914";"1914";"145";"доставляется";"2024-12-10";NULL
"1915";"1915";"18";"сборка";NULL;NULL
"1916";"1916";"31";"сборка";NULL;NULL
"1917";"1917";"33";"доставлен";"2024-12-11";"2024-12-18"
"1918";"1918";"85";"сборка";NULL;NULL
"1919";"1919";"60";"доставлен";"2024-12-04";"2024-12-12"
"1920";"1920";"149";"сборка";NULL;NULL
"1921";"1921";"11";"сборка";NULL;NULL
"1922";"1922";"126";"доставлен";"2024-12-19";"2024-12-22"
"1923";"1923";"83";"сборка";NULL;NULL
"1924";"1924";"127";"сборка";NULL;NULL
"1925";"1925";"23";"доставлен";"2024-12-30";"2024-12-31"
"1926";"1926";"61";"доставляется";"2024-12-26";NULL
"1927";"1927";"75";"доставлен";"2024-12-09";"2024-12-15"
"1928";"1928";"27";"сборка";NULL;NULL
"1929";"1929";"15";"доставляется";"2024-12-25";NULL
"1930";"1930";"40";"доставляется";"2024-12-13";NULL
"1931";"1931";"74";"доставлен";"2024-12-14";"2024-12-19"
"1932";"1932";"39";"доставляется";"2024-12-29";NULL
"1933";"1933";"28";"доставлен";"2024-12-03";"2024-12-07"
"1934";"1934";"96";"доставляется";"2024-12-28";NULL
"1935";"1935";"69";"сборка";NULL;NULL
"1936";"1936";"113";"сборка";NULL;NULL
"1937";"1937";"116";"доставлен";"2024-12-30";"2024-12-31"
"1938";"1938";"109";"доставлен";"2024-12-24";"2024-12-30"
"1939";"1939";"65";"доставлен";"2024-12-25";"2024-12-30"
"1940";"1940";"140";"доставлен";"2024-12-08";"2024-12-13"
"1941";"1941";"129";"сборка";NULL;NULL
"1942";"1942";"98";"доставляется";"2024-12-18";NULL
